"ListaTitulo";"ListaId";"ListaUrl";"CampoTitulo";"CampoInternalName";"Tipo";"Obrigatorio";"Oculto";"SomenteLeitura";"LookupLista";"LookupCampo"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"URL Absoluta Codificada";"EncodedAbsUrl";"Computed";"False";"True";"True";"";""
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Nome do Arquivo";"BaseName";"Computed";"False";"True";"True";"";""
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Conjunto de Propriedades";"MetaInfo";"Lookup";"False";"True";"False";"";"MetaInfo"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Nível";"_Level";"Integer";"False";"True";"True";"";""
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"É a Versão Atual";"_IsCurrentVersion";"Boolean";"False";"True";"True";"";""
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Contagem de Itens Filhos";"ItemChildCount";"Lookup";"False";"False";"True";"";"ItemChildCount"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Contagem de Elementos Filho da Pasta";"FolderChildCount";"Lookup";"False";"False";"True";"";"FolderChildCount"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Restrito";"Restricted";"Lookup";"False";"True";"True";"";"Restricted"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"ID do Originador";"OriginatorId";"Lookup";"False";"True";"True";"";"OriginatorId"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"NãoExecutar";"NoExecute";"Lookup";"False";"True";"True";"";"DocFlags"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Versão do Conteúdo";"ContentVersion";"Lookup";"False";"True";"True";"";"ContentVersion"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Configuração do rótulo";"_ComplianceFlags";"Lookup";"False";"False";"True";"";"ComplianceFlags"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Rótulo de retenção";"_ComplianceTag";"Lookup";"False";"False";"True";"";"ComplianceTag"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Rótulo de retenção Aplicado";"_ComplianceTagWrittenTime";"Lookup";"False";"False";"True";"";"ComplianceTagWrittenTime"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Rótulo aplicado por";"_ComplianceTagUserId";"Lookup";"False";"False";"True";"";"ComplianceTagUserId"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"O item é um Registro";"_IsRecord";"Computed";"False";"False";"True";"";""
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Política de Acesso";"AccessPolicy";"Lookup";"False";"True";"True";"";"AccessPolicy"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"VirusStatus";"_VirusStatus";"Lookup";"False";"True";"True";"";"VirusStatus"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"VirusVendorID";"_VirusVendorID";"Lookup";"False";"True";"True";"";"VirusVendorID"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"VirusInfo";"_VirusInfo";"Lookup";"False";"True";"True";"";"VirusInfo"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"RansomwareAnomalyMetaInfo";"_RansomwareAnomalyMetaInfo";"Lookup";"False";"True";"True";"";"RansomwareAnomalyMetaInfo"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"ID do Proprietário do Rascunho";"_DraftOwnerId";"Lookup";"False";"True";"True";"";"DraftOwnerId"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Configurações do Link principal";"MainLinkSettings";"Computed";"False";"True";"True";"";""
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Aplicativo Criado por";"AppAuthor";"Lookup";"False";"False";"True";"AppPrincipals";"Title"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Aplicativo Modificado por";"AppEditor";"Lookup";"False";"False";"True";"AppPrincipals";"Title"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Tamanho Total";"SMTotalSize";"Lookup";"False";"True";"True";"";"SMTotalSize"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Data da Última Modificação";"SMLastModifiedDate";"Lookup";"False";"True";"True";"";"SMLastModifiedDate"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Tamanho Total do Fluxo de Arquivos";"SMTotalFileStreamSize";"Lookup";"False";"True";"True";"";"SMTotalFileStreamSize"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Contagem Total de Arquivos";"SMTotalFileCount";"Lookup";"False";"True";"True";"";"SMTotalFileCount"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Configurações de comentários";"_CommentFlags";"Lookup";"False";"True";"True";"";"CommentFlags"
"Lista 07 — Medições da Obra";"894faa02-cc30-406f-8101-96e4a0277e06";"/sites/Equipe.Obras/Lists/Lista 07  Medies da Obra";"Contagem de comentário";"_CommentCount";"Lookup";"False";"True";"True";"";"CommentCount"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"ID do Tipo de Conteúdo";"ContentTypeId";"ContentTypeId";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Título";"Title";"Text";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Comentários do Aprovador";"_ModerationComments";"Note";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Nº do Contrato";"LinkTitle";"Computed";"False";"False";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Tipo de Arquivo";"File_x0020_Type";"Text";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Cor";"_ColorHex";"Text";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Pressione Delete para excluir o ícone.";"_ColorTag";"Text";"False";"False";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Emoji";"_Emoji";"Text";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"ID de Ativo de Conformidade";"ComplianceAssetId";"Text";"False";"False";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Obra";"Obra";"Lookup";"True";"False";"False";"a9afadc1-f843-45c0-a628-4f49a8716832";"NomedaObra"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Código da Obra";"C_x00f3_digodaObra";"Lookup";"False";"False";"False";"a9afadc1-f843-45c0-a628-4f49a8716832";"Title"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Centro de Custo";"CentrodeCusto";"Text";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Prestador / Fornecedor";"Prestador_x002f_Fornecedor";"Lookup";"True";"False";"False";"953cc56f-108b-4818-9ffc-cc522cd1b62d";"NomeFantasia"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"CNPJ / CPF";"CNPJ_x002f_CPF";"Lookup";"False";"False";"False";"953cc56f-108b-4818-9ffc-cc522cd1b62d";"CNPJ_x002f_CPF"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Tipo de Serviço";"TipodeServi_x00e7_o";"Choice";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Escopo Contratado";"EscopoContratado";"Note";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Valor Contratado";"ValorContratado";"Currency";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Valor Medido / Executado";"ValorMedido_x002f_Executado";"Currency";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Saldo Contratual";"SaldoContratual";"Currency";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Data de Início";"DatadeIn_x00ed_cio";"DateTime";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Data de Término Prevista";"DatadeT_x00e9_rminoPrevista";"DateTime";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Prazo da Próxima Ação";"PrazodaPr_x00f3_ximaA_x00e7__x00";"DateTime";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Responsável Interno";"Respons_x00e1_velInterno";"User";"False";"False";"False";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Aprovador";"Aprovador";"User";"False";"False";"False";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Status do Contrato";"StatusdoContrato";"Choice";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Link do Contrato";"LinkdoContrato";"URL";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Link dos Documentos";"LinkdosDocumentos";"URL";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Observações";"Observa_x00e7__x00f5_es";"Note";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Obra: Título";"Obra_x003a__x0020_T_x00ed_tulo";"Lookup";"True";"False";"True";"a9afadc1-f843-45c0-a628-4f49a8716832";"Title"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Obra: Nome da Obra";"Obra_x003a__x0020_Nome_x0020_da_";"Lookup";"True";"False";"True";"a9afadc1-f843-45c0-a628-4f49a8716832";"NomedaObra"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Prestador / Fornecedor: Título";"Prestador_x0020__x002f__x0020_Fo";"Lookup";"True";"False";"True";"953cc56f-108b-4818-9ffc-cc522cd1b62d";"Title"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Prestador / Fornecedor: Nome Fantasia";"Prestador_x0020__x002f__x0020_Fo0";"Lookup";"True";"False";"True";"953cc56f-108b-4818-9ffc-cc522cd1b62d";"NomeFantasia"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Saldo Contratual Calculado";"Saldo_x0020_Contratual_x0020_Cal";"Calculated";"False";"False";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"ID";"ID";"Counter";"False";"False";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Tipo de Conteúdo";"ContentType";"Computed";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Modificado";"Modified";"DateTime";"False";"False";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Criado";"Created";"DateTime";"False";"False";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Criado por";"Author";"User";"False";"False";"True";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Modificado por";"Editor";"User";"False";"False";"True";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Tem Destinos de Cópia";"_HasCopyDestinations";"Boolean";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Origem da Cópia";"_CopySource";"Text";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"owshiddenversion";"owshiddenversion";"Integer";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Versão do Fluxo de Trabalho";"WorkflowVersion";"Integer";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Versão da UI";"_UIVersion";"Integer";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Versão";"_UIVersionString";"Text";"False";"False";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Anexos";"Attachments";"Attachments";"False";"False";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Status de Aprovação";"_ModerationStatus";"ModStat";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Editar";"Edit";"Computed";"False";"False";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Título";"LinkTitleNoMenu";"Computed";"False";"False";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Título";"LinkTitle2";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Selecionar";"SelectTitle";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"ID da Instância";"InstanceID";"Integer";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Ordem";"Order";"Number";"False";"True";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"GUID";"GUID";"Guid";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"ID da Instância do Fluxo de Trabalho";"WorkflowInstanceID";"Guid";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Caminho da URL";"FileRef";"Lookup";"False";"True";"True";"";"FullUrl"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Caminho";"FileDirRef";"Lookup";"False";"True";"True";"";"DirName"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Modificado";"Last_x0020_Modified";"Lookup";"False";"True";"True";"";"TimeLastModified"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Criado";"Created_x0020_Date";"Lookup";"False";"True";"True";"";"TimeCreated"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Tipo de Item";"FSObjType";"Lookup";"False";"True";"True";"";"FSType"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Tipo de Classificação";"SortBehavior";"Lookup";"False";"True";"True";"";"SortBehavior"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Máscara de Permissões Efetivas";"PermMask";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Contagem de principais";"PrincipalCount";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Nome";"FileLeafRef";"File";"False";"True";"False";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Id Exclusiva";"UniqueId";"Lookup";"False";"True";"True";"";"UniqueId"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Identificador Pai do Documento";"ParentUniqueId";"Lookup";"False";"True";"True";"";"ParentUniqueId"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"ID de Cliente";"SyncClientId";"Lookup";"False";"True";"True";"";"SyncClientId"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"ProgId";"ProgId";"Lookup";"False";"True";"True";"";"ProgId"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"ScopeId";"ScopeId";"Lookup";"False";"True";"True";"";"ScopeId"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Tipo de Arquivo HTML";"HTML_x0020_File_x0020_Type";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Início da Tabela do Menu de Edição";"_EditMenuTableStart";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Início da Tabela do Menu de Edição";"_EditMenuTableStart2";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Fim da Tabela do Menu de Edição";"_EditMenuTableEnd";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Nome";"LinkFilenameNoMenu";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Nome";"LinkFilename";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Nome";"LinkFilename2";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Tipo";"DocIcon";"Computed";"False";"False";"True";"";""
